发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/8/15,7:53:03,2025,0:48,48.18,听说所有侍寝戏都是一次拍完的，一个一个抬上来拍完皇上都认不清人了哈哈哈,d95577b5...,白色,#FFFFFF,滚动弹幕,正常,35
2025/10/29,15:10:19,2025,6:05,365.44,甄嬛一听眉姐姐得宠了，偷偷笑一下,1a410ddd...,白色,#FFFFFF,滚动弹幕,正常,16
2025/10/12,7:07:03,2025,17:16,1036.95,毕竟是学昆曲的，记忆力一定很好！,6b5de858...,白色,#FFFFFF,滚动弹幕,正常,16
2025/9/11,6:34:59,2025,3:30,210.58,但眉姐姐出身很高，而且也是军方，所以不算是揠苗助长,37046f72...,其他颜色,#00CD00,滚动弹幕,正常,25
2025/8/30,13:56:06,2025,11:52,712.84,哈哈哈哈哈哈哈,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/18,19:34:56,2025,24:39:00,1479.42,果郡王：这是揍嘛呀这是,5ca42936...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/17,22:03:21,2025,8:06,486.16,《古希腊掌管暂停的神》,a6f4ca8c...,其他颜色,#FFFF00,顶部弹幕,正常,11
2025/8/12,14:39:52,2025,17:00,1020.97,皇上、果、甄嬛、浣碧、余、纯元,84397fdd...,白色,#FFFFFF,滚动弹幕,正常,15
2025/8/10,2:10:54,2025,18:17,1097.92,哈哈哈哈哈哈哈哈哈哈哈,8f7ebd10...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/9,12:54:38,2025,11:08,668.54,红梅，若曦的红梅舞啊啊啊啊啊,bf1bf061...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/7,14:11:23,2025,18:08,1088.77,男中年（,ec9a9f9e...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/4,18:11:16,2025,25:49:00,1549.36,哈哈哈这个表情截的,1a1bfa95...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/25,16:13:34,2025,13:21,801.54,终究是错付啦,19f3f75b...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/7,21:45:17,2025,7:58,478.49,但他长个儿啊,1fd80838...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/19,23:07:04,2025,2:34,154.68,所以后期眉姐姐不理他了他又心痒痒,4aae328f...,白色,#FFFFFF,滚动弹幕,正常,16
2025/10/15,19:58:28,2025,14:27,867.22,他甚至觉得是纯元轮回回到了他身边,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,16
2025/10/9,16:59:11,2025,19:40,1180.59,只找宫女的话目的性太强，保不准就有人动歪心思,d3561b28...,白色,#FFFFFF,滚动弹幕,正常,22
2025/10/6,21:41:48,2025,2:17,137.44,但他也真的喜欢眉姐姐温柔美丽才情兼备,8b447f1d...,白色,#FFFFFF,滚动弹幕,正常,18
2025/10/3,23:09:44,2025,8:09,489.48,我真的受不了了，我觉得齐飞真的他这个眼光太短浅了，而且基本没有那种规划局面的能力，所以每次都是实名投毒,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,51
2025/10/3,22:57:51,2025,19:37,1177.95,太监们: 还有我的事？,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/3,0:44:56,2025,18:13,1093.27,文艺中登,eca6d6da...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/17,14:01:59,2025,21:30,1290.83,我觉得挺好看的耶,dfda58ff...,白色,#FFFFFF,滚动弹幕,正常,8
2025/9/12,20:19:08,2025,3:26,206.35,眉姐姐更急躁哈哈哈,6c4a25fd...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/11,22:05:44,2025,25:46:00,1546.75,这截图我不行了,6fab6ea1...,白色,#FFFFFF,滚动弹幕,正常,7
2025/9/6,2:50:45,2025,9:57,597.95,关键道具get,34782702...,白色,#FFFFFF,滚动弹幕,正常,7
2025/9/5,20:54:14,2025,15:59,959.33,所以甄嬛的愿望都没实现，家人没安稳，自己也不安稳,3a9215b5...,白色,#FFFFFF,滚动弹幕,正常,24
2025/9/2,12:41:59,2025,25:12:00,1512.08,前期的果郡王真挺帅,7814d802...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/2,12:34:04,2025,19:21,1161.95,睡了十七弟,7814d802...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/31,17:29:01,2025,10:08,608.06,这不是两个眼睛一个嘴巴的发型也很像,12df53b5...,白色,#FFFFFF,滚动弹幕,正常,17
2025/8/28,2:23:18,2025,10:11,611.38,很像了！,297c148a...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/27,18:49:22,2025,10:20,620.48,我也好喜欢小允子,b49cc969...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/23,23:35:02,2025,16:01,961.88,这是个巨大的伏笔,9fd62314...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/23,21:37:50,2025,10:05,605.65,你告诉我像在哪里。。,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/19,2:43:41,2025,11:15,675.65,啊红梅，朕的若曦,b8719a81...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/17,14:45:19,2025,0:40,40.18,“例行公事”,43fd783d...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/17,12:05:33,2025,10:31,631.14,文武双全小允子,6ebb37e1...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/16,0:41:08,2025,7:56,476.18,皇后气死了,23295650...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/15,11:29:04,2025,2:22,142.63,胖橘可能是infj ，又浪漫又回避，而且以自卑为原动力,263bb21...,白色,#FFFFFF,滚动弹幕,正常,27
2025/8/11,1:36:42,2025,10:37,637.05,应该不是 小像有流苏 浣碧是丫鬟不能带流苏,7c65331d...,白色,#FFFFFF,滚动弹幕,正常,21
2025/8/8,22:11:56,2025,20:05,1205.8,这道题我做过,3c1a7a2a...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/7,22:48:42,2025,3:12,192.95,一个贵人，怎么管后宫，眉庄啊不要天真,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,18
2025/8/3,23:30:30,2025,15:52,952.19,果橘生死恋,56cbaaf4...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/31,22:22:03,2025,23:20,1400.19,余莺儿太刻意了,22518550...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/29,5:40:58,2025,16:50,1010.56,太细致了,8bbee24c...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/28,0:22:40,2025,21:36,1296.52,还是挺漂亮的啊,fbafee9c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/26,14:41:31,2025,5:13,313.45,哈哈哈哈哈哈哈哈哈,bcaded8d...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/7,16:01:45,2025,19:14,1154.26,宫廷版灰姑娘,651e03ee...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/1,12:18:42,2025,15:49,949.67,甄嬛逃跑好可爱,1f4e92a9...,白色,#FFFFFF,滚动弹幕,正常,7
2025/10/31,10:17:17,2025,21:24,1284.97,啊？这不挺可爱的嘛,4130fa24...,白色,#FFFFFF,滚动弹幕,正常,9
2025/10/28,16:39:20,2025,15:58,958.76,同样没看到美人正面，果郡王采到重要物件,3536d55f...,亮黄色,#FEF102,滚动弹幕,正常,19
2025/10/22,13:11:23,2025,10:40,640.13,像甄远道，笑死我了,d252738b...,白色,#FFFFFF,滚动弹幕,正常,9
2025/10/22,13:08:05,2025,7:49,469.88,其实这里皇后已经表现出真面目了吧,d252738b...,白色,#FFFFFF,滚动弹幕,正常,16
2025/10/20,1:10:39,2025,21:32,1292.6,演员肯定好看，设定一般吧,e9617f58...,白色,#FFFFFF,滚动弹幕,正常,12
2025/10/16,15:26:20,2025,16:31,991.07,其实是温太医（。,8feaf07...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/15,19:43:04,2025,0:18,18.36,眉姐姐好娇羞好好看啊,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,10
2025/10/3,23:26:02,2025,21:47,1307.92,我感觉苏菲也真的是非常的懂皇上的品味，也真的是一个文艺老青年,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,30
2025/10/3,22:50:39,2025,13:22,802.49,像一只小白兔一样,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/3,22:44:54,2025,8:04,484.54,猪队友真的难带,b25fd8c2...,白色,#FFFFFF,滚动弹幕,正常,7
2025/9/24,19:55:57,2025,24:57:00,1497.02,淘气的果郡王,ece2d9b7...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/20,2:41:19,2025,12:57,777.66,哎 这宿命一般的感觉,414ee13e...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/17,23:48:37,2025,19:35,1175.47,太监？？？,6947bf4c...,白色,#FFFFFF,滚动弹幕,正常,5
2025/9/17,13:13:09,2025,2:40,160.74,上岁数了是这样,6b5de858...,白色,#FFFFFF,滚动弹幕,正常,7
2025/9/17,13:12:50,2025,2:19,139.86,我用一个比较恶俗的比喻来说，像主食，可以没有它，但是不能只有它,6b5de858...,白色,#FFFFFF,滚动弹幕,正常,31
2025/9/6,19:08:03,2025,16:37,997.52,这首诗原句是朔风如解意 但是无伤大雅,2de0f2d3...,白色,#FFFFFF,滚动弹幕,正常,18
2025/9/5,21:06:19,2025,18:38,1118.53,Up很懂皇帝，真好，。,47d8e73e...,白色,#FFFFFF,滚动弹幕,正常,11
2025/9/3,12:31:44,2025,18:35,1115.72,下怀？？,bc0200d9...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/1,22:28:38,2025,5:13,313.41,哈哈哈哈哈哈哈,67e9cd45...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/30,14:00:39,2025,16:25,985.73,是啊,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/30,13:48:58,2025,5:15,315.13,哈哈哈哈哈哈哈哈哈哈哈,a46806e8...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/28,16:21:17,2025,20:06,1206.26,桑儿是不是挺缺钱，到处兼职,95068688...,白色,#FFFFFF,滚动弹幕,正常,13
2025/8/25,17:52:24,2025,18:44,1125,喜欢的人也一样,279f0227...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/23,21:29:38,2025,4:08,248.85,剪头，我的秋好痛。。,52a615e6...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/23,13:51:42,2025,16:28,988.68,说的太好了,ad8ca7cd...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/23,11:59:11,2025,21:26,1286.71,并非一般,85b93f03...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/22,22:28:42,2025,19:39,1179.38,太监哈哈哈,9648b9d8...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/19,13:31:39,2025,12:37,757.32,余莺儿视角怎么不算是怀才不遇，个人能力由于运气机缘带到大平台发挥了呢,8c9a6675...,白色,#FFFFFF,滚动弹幕,正常,34
2025/8/17,18:15:34,2025,7:37,457.38,神仙暂停,b86feb03...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/16,23:17:01,2025,21:45,1305.54,是指穿着宫女服饰妆容朴素外加没什么装饰所以在后宫里显得一般吧 要是真不一般早就被胖橘纳入后宫了,3904b081...,白色,#FFFFFF,滚动弹幕,正常,47
2025/8/16,22:58:02,2025,5:16,316.59,我不行了,3904b081...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/16,9:11:44,2025,23:06,1386.14,皇上听不出来声音不太一样吗？,702e8b79...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/14,16:06:55,2025,21:54,1314.45,设定上就是很漂亮的,f87f0069...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/11,19:15:46,2025,2:32,152.43,哈哈哈哈哈哈,1c4ec961...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/11,0:56:54,2025,9:40,580.01,哈哈哈哈哈哈真的是,b1765ae5...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/10,17:16:22,2025,21:47,1307.55,我也感觉她很好看，可能是设定上外貌一般,f0486d91...,白色,#FFFFFF,滚动弹幕,正常,19
2025/8/8,22:23:50,2025,24:40:00,1480.96,这是朱敦儒的诗,89642e96...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/7,22:51:04,2025,4:06,246.97,哈哈哈哈,63bf0425...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/5,21:06:00,2025,23:09,1389.23,像deepseek把我给的关键词全用上的样子,126e60b5...,白色,#FFFFFF,顶部弹幕,正常,22
2025/8/5,18:40:57,2025,12:19,739.49,想到了若曦那个神剪辑,7ac94450...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/3,13:25:20,2025,25:51:00,1551.41,这个截图妙啊,95c392ca...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/26,11:53:17,2025,5:14,314.39,哈哈哈哈哈哈,104f58f7...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/25,12:23:07,2025,10:32,632.44,所以小允子是剪的浣碧吗,27677bcd...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/25,1:16:49,2025,16:36,996.47,哦买嘎,477f2dbd...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/16,16:46:45,2025,13:03,783.19,孙俪还是会演 真的很像个单纯可爱的小姑娘,b60e2e67...,白色,#FFFFFF,滚动弹幕,正常,20
2025/11/16,16:39:04,2025,0:00,0,怎么和04接不起来,b60e2e67...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/15,22:27:39,2025,13:23,803.12,嬛嬛眼睛亮亮的，太漂亮了,d46d601b...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/15,4:05:23,2025,21:31,1291.31,一般在哪,115a89fb...,白色,#FFFFFF,滚动弹幕,正常,4
2025/11/14,21:17:56,2025,9:40,580.27,哈哈哈哈哈哈哈哈哈哈草,63d3685b...,白色,#FFFFFF,滚动弹幕,正常,11
2025/11/14,1:38:04,2025,5:13,313.61,哈哈哈哈哈哈哈,8ae5e0cf...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/13,20:20:21,2025,15:39,939.34,他真的很帅,c678aaf4...,白色,#FFFFFF,滚动弹幕,正常,5
2025/11/12,21:50:47,2025,19:53,1193.92,太细了,bc1f9e8e...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/11,20:00:02,2025,2:21,141.38,其实这里已经在pua。。,1e9768db...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/10,11:44:07,2025,24:47:00,1487.73,哈哈哈,5904d731...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/10,11:32:13,2025,12:56,776.74,好美,5904d731...,白色,#FFFFFF,滚动弹幕,正常,2
2025/11/10,11:14:28,2025,6:31,391.57,被华妃吓到了,5904d731...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/9,22:10:10,2025,5:19,319.99,哈哈哈哈哈哈,5a7882ea...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/9,14:12:02,2025,5:14,314.76,哈哈哈哈哈哈哈哈哈,71615f9b...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/8,18:21:39,2025,5:17,317.25,哈哈哈哈哈,6a06c19c...,白色,#FFFFFF,滚动弹幕,正常,5
2025/11/8,18:20:35,2025,4:17,257.85,哈哈哈哈，发量王者，笑死,6a06c19c...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/8,15:28:44,2025,19:44,1184.15,哈哈哈哈哈哈哈太监,742883aa...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/8,15:16:43,2025,8:31,511.45,皇上为国捐躯,742883aa...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/8,15:16:29,2025,8:16,496.67,哈哈哈哈哈哈哈,742883aa...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/7,15:56:33,2025,12:55,775.82,余莺儿本身也没啥本事，纯靠运气上位的，咋就怀才不遇了（）,651e03ee...,白色,#FFFFFF,滚动弹幕,正常,28
2025/11/6,19:03:39,2025,0:38,38.83,我寻思之前她们都没见过皇上，被抬过来掀开被子一看一老登，还不能表现出不喜欢……好崩溃,2ec49aa9...,白色,#FFFFFF,滚动弹幕,正常,42
2025/11/6,18:25:32,2025,22:33,1353.85,声音听着不一样,8bca9a05...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/6,15:39:32,2025,25:50:00,1550.51,up截图功力非同一般,6d88ab92...,白色,#FFFFFF,滚动弹幕,正常,10
2025/11/4,12:32:19,2025,24:24:00,1464.76,那确实,fde5c81e...,白色,#FFFFFF,滚动弹幕,正常,3
2025/11/4,1:55:05,2025,18:24,1104.33,把四大爷无聊的只能找自己兄弟玩了,93505d...,白色,#FFFFFF,滚动弹幕,正常,16
2025/11/4,1:33:26,2025,8:10,490.09,齐妃把皇后气死了,93505d...,白色,#FFFFFF,滚动弹幕,正常,8
2025/11/4,1:32:35,2025,7:37,457.66,这个表情卧槽,93505d...,白色,#FFFFFF,滚动弹幕,正常,6
2025/11/4,1:27:51,2025,4:22,262.47,剪球平时感觉老成稳重，现在这个视角看才发现演员真年轻,93505d...,白色,#FFFFFF,滚动弹幕,正常,26
2025/11/4,1:21:10,2025,2:14,134.08,懂了，四大爷喜欢野一点的,93505d...,白色,#FFFFFF,滚动弹幕,正常,12
2025/11/4,1:18:11,2025,0:48,48.23,咦惹,93505d...,白色,#FFFFFF,滚动弹幕,正常,2
2025/11/3,21:36:42,2025,19:23,1163.82,笑死我了，要不问上句呢,478a5cda...,白色,#FFFFFF,滚动弹幕,正常,11
2025/11/3,17:56:13,2025,3:56,236.81,因为眉庄乖顺好拿捏，当枪使刚刚好,6cecfc23...,白色,#FFFFFF,滚动弹幕,正常,16
2025/11/1,21:13:46,2025,9:25,565.63,这里是因为看见红梅想到纯元了才问的,111e6f22...,白色,#FFFFFF,滚动弹幕,正常,17
2025/11/1,17:22:09,2025,2:08,128.29,胖橘需要氛围感,aff59881...,白色,#FFFFFF,滚动弹幕,正常,7
2025/10/31,15:36:00,2025,9:04,544.15,’,705c4ae...,白色,#FFFFFF,滚动弹幕,正常,1
2025/10/30,21:32:33,2025,14:08,848.14,密码正确,ce3ffe77...,白色,#FFFFFF,顶部弹幕,正常,4
2025/10/29,15:18:31,2025,13:33,813.33,嬛嬛好美,1a410ddd...,白色,#FFFFFF,滚动弹幕,正常,4
2025/10/28,16:47:57,2025,24:24:00,1464.72,哈哈哈,3536d55f...,亮黄色,#FEF102,滚动弹幕,正常,3
2025/10/28,16:34:33,2025,13:23,803.68,红梅白衣如画,3536d55f...,亮黄色,#FEF102,滚动弹幕,正常,6
2025/10/27,10:47:29,2025,21:39,1299.39,但不是大美女那种 比其他主角差点意思,15e4d7e0...,白色,#FFFFFF,滚动弹幕,正常,18
2025/10/22,13:00:34,2025,1:30,90.33,这里想到后面梅庄，唉，想哭,d252738b...,白色,#FFFFFF,滚动弹幕,正常,13
2025/10/21,5:48:21,2025,19:41,1181.65,万一太监回答上了hhhh,fb7ea7d2...,白色,#FFFFFF,滚动弹幕,正常,12
2025/10/20,15:00:02,2025,24:45:00,1485.44,笑死，果子这个坏,17bcdb71...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/20,9:16:53,2025,2:42,162.48,绿橘,d1421dfa...,白色,#FFFFFF,滚动弹幕,正常,2
2025/10/20,2:35:54,2025,15:47,947.6,这段音乐编曲真好,d22e0354...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/15,20:06:24,2025,22:05,1325.62,果郡王这个心机boy在阴阳呢,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/15,20:05:49,2025,21:41,1301.91,跟嬛嬛比那肯定是一般,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,10
2025/10/15,20:00:37,2025,16:09,969.31,他跟胖橘一前一后出现在甄嬛的生命中,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,17
2025/10/15,20:00:20,2025,16:07,967.89,一前一后,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,4
2025/10/15,19:59:41,2025,15:29,929.85,嬛嬛好可爱，老登快起开,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/15,19:55:58,2025,12:17,737.4,她这把剪刀可真大,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/15,19:54:44,2025,11:04,664.77,华妃不知道的事情太多了,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/15,19:53:05,2025,9:44,584.44,笑死，我也是N人,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/15,19:46:19,2025,3:04,184.66,把她推进火坑里了,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/15,19:45:39,2025,2:31,151.51,但眉姐姐确实符合他说的特点,312eb65e...,白色,#FFFFFF,滚动弹幕,正常,13
2025/10/14,20:03:02,2025,16:13,973.99,并非三日,e700a4cf...,白色,#FFFFFF,滚动弹幕,正常,4
2025/10/14,16:23:00,2025,19:40,1180.3,太监？？？？,9a8f1743...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/13,20:13:19,2025,13:17,797.75,主角光环终于来了,6bb52895...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/13,9:38:24,2025,9:39,579.62,什么能人啊？是 mbti里面的分类,1a23a207...,白色,#FFFFFF,滚动弹幕,正常,17
2025/10/11,20:47:46,2025,13:01,781.54,这段好像红楼梦,36039cf8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/10/11,14:21:25,2025,3:52,232.74,这个职场分析太到位了！,ecc8a60...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/10,13:01:58,2025,13:32,812.08,宿命,68f50ca1...,白色,#FFFFFF,滚动弹幕,正常,2
2025/10/6,14:53:43,2025,7:08,428.92,皇后这套衣服也好美,c4de5ec4...,白色,#FFFFFF,滚动弹幕,正常,9
2025/10/3,23:21:02,2025,16:57,1017.28,我觉得这儿还有一个含义，就是每个人都是要拿到自己想要拿到的部分和需要的部分，而不管那个部分是否是真实的部分,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,53
2025/10/3,23:13:37,2025,11:58,718.09,笑死了 真的喝高了,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,9
2025/10/3,23:09:27,2025,8:05,485.26,我受不了了哈哈哈哈,cfa1ade1...,白色,#FFFFFF,滚动弹幕,正常,9
