发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2024/8/10,15:10:39,2024,9:04,544.27,大橘在禅房里，指出甄嬛的错是离宫时的任性倔犟。大橘在甄嬛产子之后就原谅她了。,1dbb6201...,白色,#FFFFFF,滚动弹幕,正常,38
2024/8/12,13:55:32,2024,5:10,310.05,两人都爱过对方，但没有相爱过,656292f0...,白色,#FFFFFF,顶部弹幕,正常,14
2024/8/10,3:51:52,2024,8:58,538.55,然而在这间禅房大橘仍然认为是甄嬛的错up也像写诗歌颂唐明皇和杨贵妃爱情的人一样自作多情,9860e89a...,白色,#FFFFFF,滚动弹幕,正常,43
2024/8/9,22:46:03,2024,7:02,422.95,逻辑很有道理 大橘的确是气自己 但这里大橘就是以为后面是纯元啊 ,80fc422d...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/10,14:36:33,2024,8:54,534.11,爱有时差,cf974420...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/9,22:52:30,2024,8:22,502.94,爱过，但没相爱过,466991e2...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/9,22:42:24,2024,4:45,285.14,那年杏花微雨 你说你是舞法天女,930a2d9...,其他颜色,#00CD00,顶部弹幕,正常,15
2024/8/10,11:05:32,2024,6:39,399.02,我去！这角度绝了！我就说他俩感情不至于这么生气吧！,4cba4c0e...,白色,#FFFFFF,滚动弹幕,正常,25
2024/8/9,21:34:45,2024,1:39,99.77,真的好狠！不愧是帝王,466991e2...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/10,23:59:01,2024,4:56,296.36,橘橘类果了,dac55a8e...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,3:19:22,2024,8:28,508.78,错峰相爱,877f0e96...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/9,21:33:42,2024,1:13,73.86,四大爷某种程度上是个君子,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/15,20:33:03,2024,4:43,283.33,真的 她待字闺中的时候真的对果郡王很有好感 所以真的是错位了,3b7756a...,白色,#FFFFFF,滚动弹幕,正常,30
2024/8/10,14:42:00,2024,3:11,191.42,是啊，一开始就以为是果郡王,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/10,9:41:14,2024,2:35,155.66,这个以前下架了，我以前超爱这期，百万播放，终于回来了好后悔没下载,466991e2...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/10,8:32:45,2024,1:42,102.83,但大橘本来也就是皇上，杀伐决断是应该的,466991e2...,白色,#FFFFFF,滚动弹幕,正常,19
2024/8/10,8:34:05,2024,2:22,142.95,果子狸：你的账号异地登陆,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/10,14:48:20,2024,8:12,492.94,对呀，把长相思带走了，那是最初待嫁闺中时候的“果郡王”,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,27
2024/8/10,0:37:52,2024,5:34,334.93,真像啊，连我都恍惚了一下,8f2d39ec...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/10,8:30:24,2024,0:43,43.67,唉，为人替身，太苦了了这一生,466991e2...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/9,22:40:49,2024,5:18,318.87,怎么会不爱呢，只是恰好错过，没相爱过,7ce660d5...,其他颜色,#FE0302,滚动弹幕,正常,18
2024/8/12,2:40:34,2024,0:27,27.65,实质上是皇权毁灭了这对姐妹，并以死亡与仇恨作为代价,50388e41...,白色,#FFFFFF,滚动弹幕,正常,25
2024/8/10,8:15:38,2024,7:44,464.6,天啊太心疼甄嬛了，真就无妄之灾,def6a180...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/10,14:43:23,2024,7:06,426.65,是的，我也觉得纯元故衣只不过扯碎了皇帝对自己立的人设，所以他才恼羞成怒,74f0c9cb...,白色,#FFFFFF,滚动弹幕,正常,35
2024/8/9,22:53:39,2024,9:12,552.63,百万文案！,466991e2...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,0:11:00,2024,6:30,390.54,在你眼中我是谁,cc4cf417...,深红色,#E70012,顶部弹幕,正常,7
2024/8/25,16:06:42,2024,7:23,443.82,皇帝出这口气的代价太大了，甄嬛全家人去宁古塔，并在甄嬛怀孕的时候冷战，一定会分崩离析。,ce418560...,白色,#FFFFFF,滚动弹幕,正常,43
2024/8/16,13:23:42,2024,7:46,466.31,他想明白了之后对甄嬛各种纵容，但是甄嬛不爱了,a71a2aad...,白色,#FFFFFF,滚动弹幕,正常,22
2024/8/10,8:39:29,2024,4:48,288.68,终于明白为什么这么说了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,8:35:47,2024,2:50,170.82,因为过了一遍热水呗,466991e2...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/15,15:39:30,2024,0:18,18.83,真正的官配是眉嬛,d3d3cc81...,其他颜色,#E2027F,滚动弹幕,正常,8
2024/8/10,17:47:02,2024,2:50,170.21,人都死了，他弥补的不是纯元，是他自己,ebdd574e...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/10,12:56:39,2024,4:47,287.77,第一次看到一位解说把这个环说清楚了 爱死！,cca9f123...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/10,0:39:31,2024,4:37,277.89,很多年后其实也不过十年间，真是大起大落起起起的人生,ae29c5bd...,白色,#FFFFFF,滚动弹幕,正常,25
2024/8/11,19:16:51,2024,3:58,238.4,哈哈哈哈曹雪芹说我是男的，且是写小说的不是演员,72efc4e8...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/10,8:37:59,2024,3:50,230.44,曹雪芹这个演员演的真好啊,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/9,21:49:28,2024,7:58,478.18,心疼嬛嬛,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2025/2/26,13:18:50,2025,6:15,375.24,好久没看见大爷这样笑了,4bdf38d3...,亮黄色,#FEF102,顶部弹幕,正常,11
2024/8/10,8:34:57,2024,2:39,159.76,甄嬛这个懵懂的表情好让人心疼,466991e2...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,8:26:36,2024,3:33,213.89,甄嬛欣赏才情，大于样貌，而大橘因为样貌，爱上才情，真的是错过啊,466991e2...,白色,#FFFFFF,滚动弹幕,正常,31
2024/8/12,11:30:39,2024,6:43,403.29,有个up主说“皇上梦回少年，却又瞬间老去”,55c4558d...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/10,12:32:46,2024,6:59,419.45,哇，太会了，就是四郎察觉的时候，嬛嬛走了,1c14adab...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/9,22:14:40,2024,9:04,544.42,重不重要，都不要了！,baeb0315...,白色,#FFFFFF,滚动弹幕,正常,10
2024/9/4,14:15:17,2024,8:54,534.85,这样感觉甄嬛更可怜了，啥也不知道就莫名其妙被惩罚结果是因为别人的替身。。。,c6dfbe3a...,白色,#FFFFFF,滚动弹幕,正常,37
2024/8/24,12:49:00,2024,7:20,440.32,上届宫斗冠军的含金量,31304109...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/10,0:23:11,2024,9:13,553.29,哎，电视剧拍的太好了。尽管作者那样，四嬛永远是我心中be美学巅峰,fc1ab021...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/22,13:04:52,2024,2:54,174.34,孙俪那年花开月正圆里也好看 她平时实在是…太不认真打扮了…,acf94de1...,白色,#FFFFFF,滚动弹幕,正常,29
2024/8/11,16:14:59,2024,3:30,210.06,似乎年岁不太对,19ef15a1...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/10,8:25:21,2024,2:55,175.8,他在弥补自己的遗憾，对纯元的遗憾,466991e2...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/15,18:55:49,2024,7:55,475.52,人不耗尽所有的期待，是不肯说再见的,69f86cc7...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,18:16:06,2024,1:23,83.88,相比果子那个看嫂子脚的流氓行为，老四有素质太多,8d8fc1d2...,白色,#FFFFFF,滚动弹幕,正常,23
2025/2/21,17:12:45,2025,5:31,331.65,他又对纯元了解多少呢,ad3c26ed...,深红色,#E70012,顶部弹幕,正常,10
2024/8/15,13:41:32,2024,7:36,456.72,宜修就說了，以甄嬛的性情只要她知道自己是替身她一定會對大橘徹底失望,49412e49...,白色,#FFFFFF,滚动弹幕,正常,33
2024/8/11,8:42:13,2024,1:30,90.51,可是果子狸那次是喝醉啊,466991e2...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,20:24:16,2024,8:47,527.22,错过不是错了，而是过了,2f42bda8...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,14:45:59,2024,6:42,402.6,这段太妙了，是大橘在气自己,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/9,23:17:36,2024,2:40,160.37,嬛嬛好美,865594b8...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/9,21:53:27,2024,9:10,550.14,文案太棒了,4f6d0b77...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/9,21:46:06,2024,6:31,391.15,所以是他把自己以为的太深情了，所以迁怒于甄嬛！！！！,466991e2...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/10,8:51:30,2024,0:10,10.14,真果粒,466991e2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/9,22:19:51,2024,1:20,80.78,“逆风如解意，容易莫摧残。是姐姐最喜欢的诗。”,fe3abb7...,白色,#FFFFFF,顶部弹幕,正常,23
2024/8/9,21:44:08,2024,6:07,367.1,这段写的好好！！！,466991e2...,白色,#FFFFFF,滚动弹幕,正常,9
2024/9/2,4:18:16,2024,4:41,281.5,那年杏花微雨，你说你是果子狸，然而你却是大胖橘,ee84b0c7...,白色,#FFFFFF,滚动弹幕,正常,23
2024/9/1,13:57:15,2024,6:56,416.22,不止是吧 还有怨甄嬛杀了华妃 那个时候他就开始叫婉婉了,693c660c...,白色,#FFFFFF,滚动弹幕,正常,27
2024/8/12,13:01:19,2024,4:10,250.6,曹雪芹的别走，害我喝水喷出来了,a62a555f...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/10,20:50:34,2024,1:16,76.12,因为纯元本人不重要，她是皇帝心中一个完美的意象,7f048093...,其他颜色,#E2027F,滚动弹幕,正常,23
2024/8/10,9:37:24,2024,3:47,227.03,这是一个哲学问题哈哈,3976439...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/10,2:23:22,2024,1:06,66.87,不演留白才好，纯元的完美人设就应该停留在大家的想象里,c4924c25...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/9,22:00:52,2024,3:12,192.49,逆转手办（不是,b7b82b00...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/13,1:26:29,2024,4:47,287.16,那年杏花大暴雨,24da657b...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,20:30:09,2024,1:19,79.4,你们没有发现纯元太完美了吗？他几乎什么都会，其实有一部分可能就是四大爷的幻想,5e3941fd...,白色,#FFFFFF,滚动弹幕,正常,38
2024/8/11,10:42:43,2024,3:17,197.59,互为替身,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,14:54:11,2024,6:40,400.96,原来大橘是气自己，恼羞成怒了,1dbb6201...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,8:34:25,2024,2:30,150.47,纯元也是这样叫他的：夫君,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/9,22:56:49,2024,6:27,387.06,在你眼中我是谁~,21ffd4a3...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/9,21:38:57,2024,8:20,500.65,bgm声音有点大,d07e437c...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/13,11:47:07,2024,3:54,234.45,曹雪芹那个哈哈哈哈哈哈哈哈哈哈哈,700bac73...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/21,18:17:55,2024,2:27,147.56,曾经他也是王爷,510f7c60...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/15,21:12:55,2024,7:36,456.73,可是甄嬛又做错了什么呢，要等大橘出了气,7afd7de7...,白色,#FFFFFF,滚动弹幕,正常,19
2024/8/12,14:21:00,2024,7:50,470.08,可是后来他说“这个菀字不好”，她却已经不是那年杏花微雨纯真的少女,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/10,22:33:11,2024,2:14,134.95,当年娶纯元可废了老劲了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,9:43:05,2024,3:40,220.48,互为替身,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,8:30:40,2024,0:47,47.01,皇后从这一声开始，利用甄嬛,466991e2...,白色,#FFFFFF,滚动弹幕,正常,13
2025/1/20,1:21:59,2025,8:27,507.76,Bgm好到位啊～,24794724...,亮黄色,#FEF102,滚动弹幕,正常,8
2024/8/10,17:08:57,2024,7:12,432.53,这不就是大明宫词里的薛绍，不能原谅自己爱上了太平,7ba99668...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/10,8:38:16,2024,3:52,232.95,人家叫曹琴默哈哈哈哈回家，什么曹雪芹,466991e2...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/10,2:44:02,2024,6:51,411.38,在你眼中我是谁,844b16f7...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/9,21:51:39,2024,9:08,548.59,文案也太牛逼了！！！！！,3cbaa029...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/21,11:16:17,2025,7:43,463.14,死老登连死人都骗,415097f3...,白色,#FFFFFF,滚动弹幕,正常,8
2024/9/19,15:15:13,2024,6:36,396.35,无法接受自己逐渐分不清谁是纯元谁是嬛嬛，于是开始疯狂追忆纯元，写诗,6e8c4407...,白色,#FFFFFF,滚动弹幕,正常,33
2024/8/25,13:15:57,2024,2:46,166.75,他爱的其实是在他最爱的时候死去的纯元,fd148844...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/22,21:20:21,2024,2:47,167.21,红帐白衣，再娶亡妻。,2e49c345...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/19,16:20:35,2024,1:02,62.09,哇，是真的好像哦,80f2bc57...,白色,#FFFFFF,顶部弹幕,正常,8
2024/8/15,7:41:12,2024,6:53,413.28,我超！羞愧！这个角度妙啊！,eb6e540...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/14,11:56:05,2024,2:10,130.95,纯元plus啊,2d3300a0...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/10,8:39:54,2024,5:06,306.62,唉……想哭,466991e2...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,8:36:31,2024,3:15,195.43,哈哈哈,466991e2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/9,23:19:47,2024,4:43,283.91,啊啊啊啊啊啊鸡皮疙瘩,865594b8...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/9,21:40:39,2024,7:15,435.17,这段分析太神太准了,d5bd638...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/29,22:12:19,2024,7:57,477.55,哎 这段感情真的错位了,6741390c...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/25,13:22:02,2024,8:25,505.8,他爱上她了，但她已经放下了,fd148844...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/23,22:28:49,2024,7:50,470.9,皇上才是后知后觉的人,f1680f00...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/19,19:24:53,2024,7:27,447.16,知子莫若母啊,6ad87964...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/16,15:43:59,2024,8:32,512.72,前面的，这是六花的首发，第一次上线是22年，现在是补发，,466991e2...,白色,#FFFFFF,滚动弹幕,正常,28
2024/8/14,17:36:13,2024,3:06,186.07,可能真的純元和大橘想的完全不一樣呢,2b3d24f0...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/11,16:46:14,2024,3:04,184.42,宜修；那我是什么？,b52b5d64...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/10,22:52:22,2024,5:20,320.82,忽然想起来，对皇上来说，只有死去的人才能让他放心去爱,b1e0459f...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/10,14:37:36,2024,0:01,1.02,这期质量超绝了！！泪目了，再看一遍,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,8:27:12,2024,3:52,232.64,这也是甄嬛第一次直面内心,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/10,0:40:34,2024,8:10,490.89,大橘死也是活该,3c66c5c1...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/9,22:23:09,2024,7:23,443.52,哭不了一点，只感觉愤怒,7f2d3cc1...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/3,13:25:38,2025,3:19,199.43,哈哈哈哈这么说我就有点开心了,381a3230...,白色,#FFFFFF,滚动弹幕,正常,14
2025/6/24,21:29:38,2025,4:25,265.54,因为大橘武力垫底 骑射非常烂,a7c12c4e...,白色,#FFFFFF,滚动弹幕,正常,14
2025/6/21,22:11:52,2025,2:23,143.91,诶，up主的文本真好,de1ed214...,白色,#FFFFFF,滚动弹幕,正常,10
2024/12/4,14:44:04,2024,8:00,480.33,大女主啊，坦然认栽,81830c08...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/3,13:20:40,2024,6:52,412.52,薛绍之死,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,4
2024/9/25,21:44:36,2024,6:41,401.5,救命大橘这里真的演太好了,54febf2b...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/25,20:13:00,2024,1:12,72,没有演却无处不在才更好，观众来脑补完美的纯元,bae3319c...,白色,#FFFFFF,滚动弹幕,正常,22
2024/8/16,13:22:15,2024,6:44,404.71,他觉得自己并不是自己想的那么深情，背叛了挚爱纯元,a71a2aad...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/15,10:31:59,2024,9:14,554.82,皇上梦回少年，又瞬间老去，如何能不恼羞成怒啊！？,53ed0bef...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/14,21:04:05,2024,7:30,450.24,自己错什么都赖别人，就是没有责任,854f3c1d...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/13,9:55:36,2024,8:23,503.58,爱人 错过 多少年了 忘不掉 放不下,a55265da...,白色,#FFFFFF,顶部弹幕,正常,18
2024/8/12,21:12:43,2024,6:53,413.8,天，听得我生理性流眼泪了都,3a573364...,深红色,#E70012,滚动弹幕,正常,13
2024/8/12,14:18:39,2024,6:11,371.52,up姐姐文笔好棒,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/12,12:37:29,2024,2:37,157.22,红帐白衣，再娶亡妻,c8a2e8ff...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/11,12:18:06,2024,1:30,90.95,酒品见人品不懂吗,7be945db...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/10,16:13:24,2024,3:26,206.26,我靠新角度！,78842673...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/10,14:32:50,2024,6:11,371.24,鸡皮疙瘩起来了,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/10,8:43:04,2024,6:57,417.79,鸡皮疙瘩起来了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/11,23:23:16,2025,7:04,424.54,我觉得还是爱纯元，他一开始期待的眼神，以为失而复得了，结果甄嬛得出现他的期望落空,8180ce45...,白色,#FFFFFF,滚动弹幕,正常,40
2025/7/12,20:16:29,2025,6:54,414.27,事实证明皇上确实爱上嬛嬛了,fdd24ede...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/3,13:24:41,2025,2:46,166.03,真讽刺啊！一不小心说出怀念以前妻子的真心话了...,381a3230...,白色,#FFFFFF,滚动弹幕,正常,25
2025/6/26,23:21:15,2025,1:11,71.72,浣碧也像嬛嬛，所以，大橘真爱是甄远道,d6bd7f57...,白色,#FFFFFF,滚动弹幕,正常,18
2025/6/23,7:45:17,2025,7:36,456.1,就是把自己想的太深情了，甄嬛戳破了窗户纸，破防了,870be30e...,白色,#FFFFFF,滚动弹幕,正常,24
2025/6/23,7:39:17,2025,2:13,133.36,众所周知，纯原是一种概念,870be30e...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/20,11:56:57,2025,9:18,558.22,百万文案啊,4d98f52b...,白色,#FFFFFF,滚动弹幕,正常,5
2025/6/9,17:18:54,2025,0:37,37.31,这句话说的好好，人终究被不可得之物，困其一生。,34a2309a...,白色,#FFFFFF,滚动弹幕,正常,23
2025/1/6,15:18:32,2025,8:23,503.48,bgm好烦啊……,2bdd8f97...,白色,#FFFFFF,滚动弹幕,正常,8
2024/12/5,12:00:19,2024,5:54,354.64,bgm的歌词都是应景的，赞,a1b6778b...,白色,#FFFFFF,滚动弹幕,正常,13
2024/10/7,9:33:20,2024,3:18,198.24,好家伙哈哈哈哈哈哈,e61d90e8...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/5,21:48:31,2024,7:27,447.75,凭什么他的出气要别人买单,721e8003...,白色,#FFFFFF,滚动弹幕,正常,12
2024/9/30,21:00:32,2024,8:40,520.55,bgm太吵了,cd6e04c2...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:29:19,2024,8:24,504.39,天啊 我爆哭,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:21:32,2024,1:49,109.16,这句赐自尽是真的让人不寒而栗,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,14
2024/9/3,14:51:09,2024,7:04,424.18,所以皇后这招真是锥心，但也反倒成全了二人,4cdd5214...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/29,19:02:06,2024,6:58,418.79,解读的太好了,e8ace2d8...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/29,18:40:53,2024,7:52,472.07,所以四大爷后面真的是该 那么伤害嬛嬛 还以为能破镜重圆,6f668395...,白色,#FFFFFF,滚动弹幕,正常,27
2024/8/29,8:50:27,2024,5:46,346.12,哪里像了,387a36dd...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/14,8:36:45,2024,1:38,98.82,四大爷就是把自己以为的太深情了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/12,19:00:57,2024,7:58,478.26,终究是错付了！,6a078a71...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/12,14:19:44,2024,7:02,422.74,是他发现自己竟然爱上了甄嬛，他觉得自己愧对纯原,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/11,23:57:09,2024,4:58,298.21,终于懂了写话了,465c78dd...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,12:30:47,2024,1:30,90.8,有什么素质，这不还是上前了吗，别太双标,87c37ce3...,白色,#FFFFFF,滚动弹幕,正常,19
2024/8/11,10:54:26,2024,4:06,246.62,姐妹你要笑死我吗曹雪芹哈哈哈哈哈哈,466991e2...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,22:37:10,2024,6:10,370.77,文笔绝了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,17:47:20,2024,7:09,429.45,他不肯原谅自己，却把过错对准了甄嬛。,f02f358e...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/10,17:37:03,2024,8:09,489.36,音乐太吵了,d186d961...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,12:28:55,2024,3:44,224.26,原著里面的皇上可是大美男呀！,86268b47...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,10:26:56,2024,5:14,314.56,四嬛连最甜的时候都是玻璃渣,466991e2...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/10,8:57:28,2024,3:21,201.78,绝了,6d4007cf...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/9,22:01:28,2024,0:32,32.8,合集：假嬛传哈哈哈,90c4db27...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/8,21:09:47,2025,6:49,409.36,终于搞清了,8349f25e...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/23,17:07:18,2025,0:31,31.17,bq,53504658...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/4,21:31:13,2025,8:56,536.55,bgm把情感推向高潮了,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/4,21:30:21,2025,8:56,536.55,bgm配的好棒,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/4,21:29:32,2025,8:46,526.61,bgm渐渐推进，配的好好,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,12
